"Frequency [GHz]" 	"Relative Permittivity"
0.0017899999999999999 	884.27999999999997
0.0017975000000000001 	883.32000000000005
0.001805 	882.37
0.0018125000000000001 	881.40999999999997
0.00182 	880.46000000000004
0.0018274999999999999 	879.50999999999999
0.001835 	878.55999999999995
0.0018425 	877.61000000000001
0.0018500000000000001 	876.65999999999997
0.0018575 	875.72000000000003
0.0018649999999999999 	874.76999999999998
0.0018725 	873.83000000000004
0.0018799999999999999 	872.88
0.0018875000000000001 	871.94000000000005
0.001895 	871
0.0019024999999999999 	870.05999999999995
0.00191 	869.12
0.0019174999999999999 	868.19000000000005
0.0019250000000000001 	867.25
0.0019325 	866.32000000000005
0.0019400000000000001 	865.38
0.0019475 	864.45000000000005
0.0019550000000000001 	863.51999999999998
0.0019624999999999998 	862.59000000000003
0.00197 	861.65999999999997
0.0019775000000000001 	860.73000000000002
0.0019849999999999998 	859.80999999999995
0.0019924999999999999 	858.88
0.002 	857.96000000000004
0.0020400000000000001 	853.04999999999995
0.0020799999999999998 	848.17999999999995
0.0021199999999999999 	843.34000000000003
0.00216 	838.53999999999996
0.0022000000000000001 	833.76999999999998
0.0022399999999999998 	829.02999999999997
0.0022799999999999999 	824.33000000000004
0.00232 	819.66999999999996
0.0023600000000000001 	815.03999999999996
0.0023999999999999998 	810.45000000000005
0.0024399999999999999 	805.88999999999999
0.00248 	801.36000000000001
0.0025200000000000001 	796.87
0.0025600000000000002 	792.40999999999997
0.0025999999999999999 	787.99000000000001
0.00264 	783.61000000000001
0.0026800000000000001 	779.25
0.0027200000000000002 	774.94000000000005
0.0027599999999999999 	770.64999999999998
0.0028 	766.39999999999998
0.0028400000000000001 	762.19000000000005
0.0028800000000000002 	758.00999999999999
0.0029199999999999999 	753.86000000000001
0.00296 	749.74000000000001
0.0030000000000000001 	745.65999999999997
0.0030400000000000002 	741.61000000000001
0.0030799999999999998 	737.60000000000002
0.0031199999999999999 	733.61000000000001
0.00316 	729.65999999999997
